time_period,time_identifier,level,country_code,country_name,school_type,characteristic_breakdown,characteristic_label,characteristic_2,headcount
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Pakistani,Ethnicity_gender,Female,102160
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Bangladeshi,Ethnicity,Total,80275
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Bangladeshi,Ethnicity_gender,Male,40655
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Bangladeshi,Ethnicity_gender,Female,39620
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_Asian_background,Ethnicity,Total,85895
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_Asian_background,Ethnicity_gender,Male,43975
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_Asian_background,Ethnicity_gender,Female,41920
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Black_Total,Ethnicity,Total,262500
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Black_Total,Ethnicity_gender,Male,131955
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Black_Total,Ethnicity_gender,Female,130545
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Black_Caribbean,Ethnicity,Total,48095
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Black_Caribbean,Ethnicity_gender,Male,24070
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Black_Caribbean,Ethnicity_gender,Female,24025
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Black_African,Ethnicity,Total,178405
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Black_African,Ethnicity_gender,Male,89580
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Black_African,Ethnicity_gender,Female,88830
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_black_background,Ethnicity,Total,36000
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_black_background,Ethnicity_gender,Male,18310
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_black_background,Ethnicity_gender,Female,17690
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Chinese,Ethnicity,Total,21880
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Chinese,Ethnicity_gender,Male,11135
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Chinese,Ethnicity_gender,Female,10745
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity,Total,89745
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity_gender,Male,46315
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity_gender,Female,43425
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minority_ethnic_group,Ethnicity,Total,1526485
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minority_ethnic_group,Ethnicity_gender,Male,776595
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minority_ethnic_group,Ethnicity_gender,Female,749890
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Unclassified,Ethnicity,Total,37910
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Unclassified,Ethnicity_gender,Male,19240
201617,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Unclassified,Ethnicity_gender,Female,18675
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Nursery,NC_year,Total,303460
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Nursery,NC_year_gender,Male,153825
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Nursery,NC_year_gender,Female,149635
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Reception,NC_year,Total,650705
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Reception,NC_year_gender,Male,332665
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Reception,NC_year_gender,Female,318040
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_1,NC_year,Total,653310
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_1,NC_year_gender,Male,334010
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_1,NC_year_gender,Female,319295
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_2,NC_year,Total,643020
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_2,NC_year_gender,Male,328585
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_2,NC_year_gender,Female,314430
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_3,NC_year,Total,630760
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_3,NC_year_gender,Male,321250
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_3,NC_year_gender,Female,309515
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_4,NC_year,Total,634005
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_4,NC_year_gender,Male,322625
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_4,NC_year_gender,Female,311380
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_5,NC_year,Total,596255
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_5,NC_year_gender,Male,303620
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_5,NC_year_gender,Female,292635
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_6,NC_year,Total,574515
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_6,NC_year_gender,Male,292105
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_6,NC_year_gender,Female,282410
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_7,NC_year,Total,725
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_7,NC_year_gender,Male,350
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_7,NC_year_gender,Female,375
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_8,NC_year,Total,190
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_8,NC_year_gender,Male,95
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_8,NC_year_gender,Female,90
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_9,NC_year,Total,0
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_9,NC_year_gender,Male,0
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_9,NC_year_gender,Female,0
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_10,NC_year,Total,0
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_10,NC_year_gender,Male,0
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_10,NC_year_gender,Female,0
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_11,NC_year,Total,0
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_11,NC_year_gender,Male,0
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_11,NC_year_gender,Female,0
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Unclassified,NC_year,Total,0
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Unclassified,NC_year_gender,Male,0
201617,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Unclassified,NC_year_gender,Female,0
201617,,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_Eligible,Total,663435
201617,,NATIONAL,E92000001,England,State-funded primary,FSM_NotEligible,FSM_Eligible,Total,4026220
201617,,NATIONAL,E92000001,England,State-funded primary,FSM_Unclassified,FSM_Eligible,Total,0
201617,,NATIONAL,E92000001,England,State-funded primary,FSM_eligible_in_last_6_years,FSM_eligible_in_last_6_years,Total,1047055
201617,,NATIONAL,E92000001,England,State-funded primary,FSM_not_eligible_in_last_6_years,FSM_eligible_in_last_6_years,Total,3336420
201617,,NATIONAL,E92000001,England,State-funded primary,FSM_unclassified_in_last_6_years,FSM_eligible_in_last_6_years,Total,306185
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_provision_No_identified_SEN,SEN_provision,Total,4056555
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_provision_Statement_or_EHCP,SEN_provision,Total,62390
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_provision_SEN_Support,SEN_provision,Total,570715
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Autistic_spectrum_disorder,SEN_primary_need,Total,42495
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Hearing_impairment,SEN_primary_need,Total,10665
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Moderate_learning_difficulty,SEN_primary_need,Total,147685
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Multi-sensory_impairment,SEN_primary_need,Total,1815
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_No_specialist_assessment,SEN_primary_need,Total,29315
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Other_difficulty/disability,SEN_primary_need,Total,26600
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Physical_disability,SEN_primary_need,Total,18130
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Profound_and_multiple_learning_difficulty,SEN_primary_need,Total,1785
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Social_emotional_and_mental_health,SEN_primary_need,Total,99475
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Speech_language_and_communications_needs,SEN_primary_need,Total,183770
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Severe_learning_difficulty,SEN_primary_need,Total,4345
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Specific_learning_difficulty,SEN_primary_need,Total,61125
201617,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Visual_impairment,SEN_primary_need,Total,5905
201617,,NATIONAL,E92000001,England,State-funded primary,IDACI_decile_0_to_10pc_most_deprived,IDACI_decile,Total,512305
201617,,NATIONAL,E92000001,England,State-funded primary,IDACI_decile_10_to_20pc,IDACI_decile,Total,554265
201617,,NATIONAL,E92000001,England,State-funded primary,IDACI_decile_20_to_30pc,IDACI_decile,Total,506845
201617,,NATIONAL,E92000001,England,State-funded primary,IDACI_decile_30_to_40pc,IDACI_decile,Total,480305
201617,,NATIONAL,E92000001,England,State-funded primary,IDACI_decile_40_to_50pc,IDACI_decile,Total,477375
201617,,NATIONAL,E92000001,England,State-funded primary,IDACI_decile_50_to_60pc,IDACI_decile,Total,456305
201617,,NATIONAL,E92000001,England,State-funded primary,IDACI_decile_60_to_70pc,IDACI_decile,Total,453100
201617,,NATIONAL,E92000001,England,State-funded primary,IDACI_decile_70_to_80pc,IDACI_decile,Total,426335
201617,,NATIONAL,E92000001,England,State-funded primary,IDACI_decile_80_to_90pc,IDACI_decile,Total,426360
201617,,NATIONAL,E92000001,England,State-funded primary,IDACI_decile_90_to_100pc_least_deprived,IDACI_decile,Total,396405
201617,,NATIONAL,E92000001,England,State-funded primary,IDACI_decile_unclassified,IDACI_decile,Total,55
201617,,NATIONAL,E92000001,England,State-funded secondary,Total,Total,Total,3223090
201617,,NATIONAL,E92000001,England,State-funded secondary,Gender_male,Gender,Total,1618955
201617,,NATIONAL,E92000001,England,State-funded secondary,Gender_female,Gender,Total,1604135
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_4_and_under,Age,Total,12660
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_4_and_under,Age_gender,Male,6440
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_4_and_under,Age_gender,Female,6225
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_5,Age,Total,8495
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_5,Age_gender,Male,4350
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_5,Age_gender,Female,4145
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_6,Age,Total,7330
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_6,Age_gender,Male,3660
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_6,Age_gender,Female,3670
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_7,Age,Total,6540
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_7,Age_gender,Male,3270
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_7,Age_gender,Female,3270
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_8,Age,Total,6110
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_8,Age_gender,Male,3065
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_8,Age_gender,Female,3045
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_9,Age,Total,18245
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_9,Age_gender,Male,9275
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_9,Age_gender,Female,8970
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_10,Age,Total,19520
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_10,Age_gender,Male,9845
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_10,Age_gender,Female,9675
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_11,Age,Total,572015
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_11,Age_gender,Male,290260
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_11,Age_gender,Female,281760
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_12,Age,Total,561200
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_12,Age_gender,Male,284615
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_12,Age_gender,Female,276585
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_13,Age,Total,544220
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_13,Age_gender,Male,276025
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_13,Age_gender,Female,268195
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_14,Age,Total,522630
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_14,Age_gender,Male,265040
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_14,Age_gender,Female,257590
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_15,Age,Total,519245
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_15,Age_gender,Male,261820
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_15,Age_gender,Female,257425
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_16,Age,Total,215405
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_16,Age_gender,Male,102460
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_16,Age_gender,Female,112945
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_17,Age,Total,190875
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_17,Age_gender,Male,89065
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_17,Age_gender,Female,101810
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_18,Age,Total,18090
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_18,Age_gender,Male,9515
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_18,Age_gender,Female,8575
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_19_and_over,Age,Total,500
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_19_and_over,Age_gender,Male,250
201617,,NATIONAL,E92000001,England,State-funded secondary,Age_19_and_over,Age_gender,Female,250
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_White_Total,Ethnicity,Total,2419315
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_White_Total,Ethnicity_gender,Male,1215605
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_White_Total,Ethnicity_gender,Female,1203710
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_British,Ethnicity,Total,2235470
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_British,Ethnicity_gender,Male,1122785
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_British,Ethnicity_gender,Female,1112685
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Irish,Ethnicity,Total,10675
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Irish,Ethnicity_gender,Male,5355
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Irish,Ethnicity_gender,Female,5320
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity,Total,1060
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity_gender,Male,570
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity_gender,Female,490
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Gypsy_Roma,Ethnicity,Total,7760
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Gypsy_Roma,Ethnicity_gender,Male,3835
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Gypsy_Roma,Ethnicity_gender,Female,3925
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_white_background,Ethnicity,Total,164350
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_white_background,Ethnicity_gender,Male,83065
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_white_background,Ethnicity_gender,Female,81285
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Mixed_Total,Ethnicity,Total,160355
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Mixed_Total,Ethnicity_gender,Male,79980
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Mixed_Total,Ethnicity_gender,Female,80375
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity,Total,44865
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity_gender,Male,21815
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity_gender,Female,23045
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Black_African,Ethnicity,Total,19710
201617,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_and_Black_African,Ethnicity_gender,Male,9720
