year,level,country_code,country,school_type,characteristic_desc,characteristic_1,characteristic_2,headcount
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Major_Black_Total,Total,262500
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Black_Total,Male,131955
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Black_Total,Female,130545
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Black_Caribbean,Total,48095
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Male,24070
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Female,24025
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Black_African,Total,178405
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_African,Male,89580
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_African,Female,88830
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_other_black_background,Total,36000
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Male,18310
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Female,17690
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Chinese,Total,21880
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Chinese,Male,11135
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Chinese,Female,10745
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_Other_Ethnic_Group,Total,89745
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Male,46315
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Female,43425
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minority_ethnic_pupil,Total,1526485
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Male,776595
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Female,749890
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Unclassified,Total,37910
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Unclassified,Male,19240
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Unclassified,Female,18675
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_Nursery,Total,303460
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Nursery,Male,153825
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Nursery,Female,149635
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_Reception,Total,650705
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Reception,Male,332665
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Reception,Female,318040
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_1,Total,653310
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_1,Male,334010
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_1,Female,319295
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_2,Total,643020
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_2,Male,328585
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_2,Female,314430
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_3,Total,630760
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_3,Male,321250
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_3,Female,309515
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_4,Total,634005
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_4,Male,322625
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_4,Female,311380
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_5,Total,596255
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_5,Male,303620
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_5,Female,292635
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_6,Total,574515
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_6,Male,292105
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_6,Female,282410
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_7,Total,725
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_7,Male,350
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_7,Female,375
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_8,Total,190
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_8,Male,95
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_8,Female,90
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_9,Total,0
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_9,Male,0
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_9,Female,0
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_10,Total,0
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_10,Male,0
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_10,Female,0
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_11,Total,0
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_11,Male,0
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_11,Female,0
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_Unclassified,Total,0
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Unclassified,Male,0
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Unclassified,Female,0
201617,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_Eligible,Total,663435
201617,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_NotEligible,Total,4026220
201617,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_Unclassified,Total,0
201617,NATIONAL,E92000001,England,State-funded primary,FSM_eligible_in_last_6_years,FSM_eligible_in_last_6_years,Total,1047055
201617,NATIONAL,E92000001,England,State-funded primary,FSM_eligible_in_last_6_years,FSM_not_eligible_in_last_6_years,Total,3336420
201617,NATIONAL,E92000001,England,State-funded primary,FSM_eligible_in_last_6_years,FSM_unclassified_in_last_6_years,Total,306185
201617,NATIONAL,E92000001,England,State-funded primary,SEN_provision,SEN_Provision_No_SEN,Total,4056555
201617,NATIONAL,E92000001,England,State-funded primary,SEN_provision,SEN_provision_SEN_with_statement_EHC,Total,62390
201617,NATIONAL,E92000001,England,State-funded primary,SEN_provision,SEN_provision_SEN_without_statement,Total,570715
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Autistic_spectrum_disorder,Total,42495
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Hearing_impairment,Total,10665
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Moderate_learning_difficulty,Total,147685
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Multisensory_impairment,Total,1815
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_No_specialist_assessment,Total,29315
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Other_difficulty_disability,Total,26600
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Physical_disability,Total,18130
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Profound_and_multiple_learning_difficulty,Total,1785
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Social_emotional_and_mental_health,Total,99475
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Speech_language_and_communications_needs,Total,183770
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Severe_learning_difficulty,Total,4345
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Specific_learning_difficulty,Total,61125
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Visual_impairment,Total,5905
201617,NATIONAL,E92000001,England,State-funded primary,IDACI_decile,IDACI_decile_0_to_10pc_most_deprived,Total,512305
201617,NATIONAL,E92000001,England,State-funded primary,IDACI_decile,IDACI_decile_10_to_20pc,Total,554265
201617,NATIONAL,E92000001,England,State-funded primary,IDACI_decile,IDACI_decile_20_to_30pc,Total,506845
201617,NATIONAL,E92000001,England,State-funded primary,IDACI_decile,IDACI_decile_30_to_40pc,Total,480305
201617,NATIONAL,E92000001,England,State-funded primary,IDACI_decile,IDACI_decile_40_to_50pc,Total,477375
201617,NATIONAL,E92000001,England,State-funded primary,IDACI_decile,IDACI_decile_50_to_60pc,Total,456305
201617,NATIONAL,E92000001,England,State-funded primary,IDACI_decile,IDACI_decile_60_to_70pc,Total,453100
201617,NATIONAL,E92000001,England,State-funded primary,IDACI_decile,IDACI_decile_70_to_80pc,Total,426335
201617,NATIONAL,E92000001,England,State-funded primary,IDACI_decile,IDACI_decile_80_to_90pc,Total,426360
201617,NATIONAL,E92000001,England,State-funded primary,IDACI_decile,IDACI_decile_90_to_100pc_least_deprived,Total,396405
201617,NATIONAL,E92000001,England,State-funded primary,IDACI_decile,IDACI_decile_unclassified,Total,55
201617,NATIONAL,E92000001,England,State-funded secondary,Total,Total,Total,3223090
201617,NATIONAL,E92000001,England,State-funded secondary,Gender,Gender_male,Total,1618955
201617,NATIONAL,E92000001,England,State-funded secondary,Gender,Gender_female,Total,1604135
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_4_and_under,Total,12660
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_4_and_under,Male,6440
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_4_and_under,Female,6225
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_5,Total,8495
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_5,Male,4350
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_5,Female,4145
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_6,Total,7330
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_6,Male,3660
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_6,Female,3670
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_7,Total,6540
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_7,Male,3270
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_7,Female,3270
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_8,Total,6110
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_8,Male,3065
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_8,Female,3045
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_9,Total,18245
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_9,Male,9275
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_9,Female,8970
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_10,Total,19520
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_10,Male,9845
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_10,Female,9675
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_11,Total,572015
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_11,Male,290260
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_11,Female,281760
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_12,Total,561200
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_12,Male,284615
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_12,Female,276585
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_13,Total,544220
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_13,Male,276025
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_13,Female,268195
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_14,Total,522630
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_14,Male,265040
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_14,Female,257590
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_15,Total,519245
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_15,Male,261820
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_15,Female,257425
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_16,Total,215405
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_16,Male,102460
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_16,Female,112945
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_17,Total,190875
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_17,Male,89065
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_17,Female,101810
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_18,Total,18090
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_18,Male,9515
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_18,Female,8575
201617,NATIONAL,E92000001,England,State-funded secondary,Age,Age_19_and_over,Total,500
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_19_and_over,Male,250
201617,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_19_and_over,Female,250
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Major_White_Total,Total,2419315
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_White_Total,Male,1215605
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_White_Total,Female,1203710
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_White_British,Total,2235470
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_British,Male,1122785
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_British,Female,1112685
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Irish,Total,10675
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Irish,Male,5355
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Irish,Female,5320
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Traveller_of_Irish_heritage,Total,1060
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Male,570
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Female,490
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Gypsy_Roma,Total,7760
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Male,3835
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Female,3925
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_other_white_background,Total,164350
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Male,83065
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Female,81285
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Major_Mixed_Total,Total,160355
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Male,79980
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Female,80375
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_White_and_Black_Caribbean,Total,44865
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Male,21815
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Female,23045
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_White_and_Black_African,Total,19710
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Male,9720
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Female,9985
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_White_and_Asian,Total,37365
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Male,18880
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Female,18485
201617,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_other_Mixed_background,Total,58420
